userid,join_datetime,age,income,kids,teenagers,marital,education
eb70e713-72d3-480d-9dce-6cd30dc94146,2023-04-21 03:42:32,34,100732.0,1,0,married,bachelor
296bc34d-6acd-4cf2-9db1-0a64278d7b58,2023-03-15 20:20:50,23,70126.0,1,0,single,bachelor
0a1c8050-d64b-4ba8-8e18-37d0ff59867c,2023-05-23 13:05:09,19,72182.0,0,0,single,masters
d9b447c8-a6a5-469f-9609-55d44717fdbf,2023-05-10 10:22:53,32,59176.0,1,0,single,bachelor
9ec1bc5e-e7a3-4bbc-8258-fe35696a3c78,2023-05-12 10:13:23,13,26081.0,0,0,single,masters
6bd9600d-8839-4916-8c05-6c9a477ca5d0,2023-12-18 21:19:21,61,74951.0,1,1,dating,phd
56fa818c-8601-4814-bdfc-568512727d5c,2024-01-11 06:28:52,20,67008.0,0,0,single,masters
1e2c5ce6-b525-487e-980c-e530359d2fd7,2023-11-24 12:12:27,11,25841.0,0,0,single,masters
09875505-a578-46c3-bf7b-cb2448c4fb95,2022-09-10 22:01:00,60,91973.0,0,1,married,phd
8b0ffe6e-d822-4ce8-bcfa-2cb4c605cfde,2022-05-22 22:36:02,29,95376.0,0,0,single,phd
1255caa6-3e0c-464a-95ee-430148826428,2022-08-04 11:42:58,43,105462.0,1,1,married,bachelor
7c5ee43d-cae5-49e1-b946-c904dbf00fb9,2022-12-02 08:34:11,36,41529.0,1,0,dating,bachelor
e76715ba-b8e3-4f36-a7fc-946563e88ddc,2022-10-08 03:12:29,13,25907.0,0,0,single,bachelor
9b2d229e-07bf-44df-b2aa-2eb09e51fa1d,2024-01-22 18:47:54,33,40038.0,1,0,single,basic
fe62a5b9-b3d4-4c01-b284-9ffd0f8d5968,2023-01-09 23:30:34,23,74169.0,0,0,single,bachelor
d325256a-5973-4b9b-b136-a07cd1674b39,2023-11-05 08:10:41,23,59610.0,0,0,single,bachelor
844ae96a-f361-49c9-95cb-f16af9fec08b,2022-07-06 02:59:59,23,57431.0,0,0,single,bachelor
99a111fa-0515-42ac-9775-5712812fef9d,2023-04-22 02:43:31,13,26170.0,0,0,single,masters
6e6e7241-f6c6-49a7-982d-66acb9b92056,2022-11-16 01:53:04,56,86517.0,0,0,single,phd
113a24e5-d5b4-4dfd-bb3d-110003fae48e,2023-09-28 02:57:04,33,94402.0,0,0,dating,bachelor
c22cac46-6fb4-41bc-8679-63839fd80ded,2022-08-16 20:37:22,40,55828.0,1,0,single,bachelor
a29db865-fb7f-4b70-aad9-d7641222ed4a,2023-05-21 05:00:27,13,26639.0,0,0,single,masters
b5a717c1-9781-40bb-b14c-4c0dcb929386,2023-10-04 10:55:23,52,66335.0,1,0,divorced,masters
485e0bc4-bcde-45d2-b224-afa82ec19c15,2023-08-24 11:01:41,33,113905.0,0,0,divorced,bachelor
29693170-2f59-442b-93a7-4933bd902221,2023-04-22 01:16:04,53,78848.0,0,1,married,phd
0df5e1b0-6b0f-4392-adfd-47c001e6bf4c,2022-10-14 02:42:11,13,26940.0,0,0,single,masters
414b3401-8092-4da6-939a-c541911dc942,2022-12-19 14:01:42,12,25872.0,0,0,single,masters
d2468f4a-0627-4134-8a20-22955595193a,2023-08-17 17:24:58,12,26955.0,0,0,single,
9e79eb9c-5fc3-4de3-9631-2a613c786fd3,2022-09-05 20:45:23,67,61957.0,1,1,divorced,phd
fe3f524b-f4c3-4677-9049-2649c5f57067,2022-08-12 17:36:23,15,25591.0,0,0,single,basic
89fa1193-3e12-47a5-baf8-67a005785e9d,2023-08-02 00:36:48,51,78738.0,0,1,married,phd
7f541f4f-921c-4d97-be52-15c379d2202e,2023-12-15 12:58:55,80,71597.0,0,0,single,phd
b3231af2-40e3-43d7-9fa4-27fe1c1bcf8e,2024-04-22 08:59:07,31,53691.0,1,0,married,bachelor
dc4b63a3-b1d4-414b-a056-a3abf4eca7ac,2023-06-12 07:30:10,42,69359.0,1,1,married,bachelor
a38d5e14-33ac-4d80-958c-d6151cbb08a5,2024-04-18 00:57:06,38,102830.0,0,0,dating,masters
dae630b2-14bc-4bea-87c0-593132e788eb,2024-05-09 13:30:36,11,26786.0,0,0,single,masters
11917d1e-6727-4a37-afec-48320088550e,2024-02-23 00:35:46,56,70759.0,1,1,married,phd
17735d7f-ae98-43d0-b2cb-31f0cb06a1af,2022-05-03 08:56:45,31,93762.0,0,0,dating,phd
8c1b5147-5da3-4a08-8ed0-29eac1fff56c,2022-07-22 11:22:21,49,56632.0,0,0,single,bachelor
78c85f4b-50ad-444c-8d5b-8908a6477ac7,2023-03-17 06:43:25,21,60049.0,0,0,single,bachelor
4c4e76d3-abbb-4022-ba00-09a7e828dfd5,2023-11-24 11:35:36,16,26288.0,0,0,single,masters
41e5c8c1-bec2-4ee4-aa70-8aba75763a45,2023-12-31 03:44:50,43,53973.0,0,0,married,phd
23fe7d6d-11fb-49a0-b930-45dcf4ed60f5,2023-07-27 19:31:39,21,64621.0,0,0,single,bachelor
eb672b73-4025-43b3-bc56-3f0ac3cf9724,2022-11-11 05:58:42,60,124681.0,0,0,married,masters
3c33cffa-e60b-483f-8c01-2d921f9ce553,2023-07-23 08:46:13,30,103899.0,0,0,married,phd
61ffd332-17a6-41de-9486-6f57492c658d,2023-12-14 05:33:06,66,63998.0,1,1,married,bachelor
19742c01-82da-4fe9-8770-131707627390,2024-01-15 06:33:08,11,25565.0,0,0,single,bachelor
58d88f92-fd9b-4722-8eb7-95c87c2c94f1,2023-08-22 03:27:01,46,74247.0,1,1,divorced,bachelor
58c32af8-a029-4faa-bcc4-fcbb74b82d08,2023-10-08 19:22:00,31,119993.0,0,0,married,
42df5a4e-c2e4-467f-9c53-7dcb5f24ad5f,2024-04-27 17:57:39,55,97956.0,0,0,married,phd
8fe5e9b2-6463-4cac-b461-a6885d2470a0,2022-12-02 12:39:14,50,89157.0,0,1,married,bachelor
6ba3958f-e7c6-4eb2-91df-8a4d10f69895,2023-08-20 03:23:21,53,72070.0,1,1,married,bachelor
fd6b1491-e21b-40d1-ad2c-063ebe9c4e6f,2023-02-21 21:19:00,17,25604.0,0,0,single,masters
28f258da-e719-4f54-ac2b-05a18539d3b1,2022-11-08 20:40:09,55,69393.0,1,1,married,bachelor
0a4ff5ab-1963-4189-b5a9-ffac36a50376,2022-12-20 02:36:41,50,83848.0,0,1,married,phd
6624c5ff-1b84-4e1f-bd0f-a5a4ba1dd573,2023-05-31 21:35:58,43,65246.0,1,0,divorced,bachelor
cd91f3fa-851d-458e-8472-85d150c583ee,2024-05-29 16:56:08,67,64722.0,0,1,married,bachelor
ee9b8b11-1268-4091-b941-5ae10e49a6b1,2023-02-19 11:40:37,68,105177.0,0,0,single,bachelor
2f9df341-550d-4bab-91ec-b651288f6191,2022-09-06 12:11:59,43,67014.0,1,0,married,bachelor
31b0dc7b-0e80-44b9-a39e-571a83d69b73,2022-06-26 16:21:03,16,26815.0,0,0,single,masters
6444d49f-256c-472b-8cc6-336538dda9ac,2024-01-05 23:09:45,12,26139.0,0,0,single,masters
45fa0725-5269-4404-88f3-b8b4c0e39872,2023-02-14 14:27:09,19,78968.0,0,0,single,bachelor
8e813625-52b4-4e1b-9da5-d66e68ae1b5d,2022-10-01 06:31:58,12,26040.0,0,0,single,basic
aa460c07-e33e-47fa-9a40-2584cad6a4e2,2023-04-29 15:19:31,52,63236.0,1,1,single,phd
e17c5ade-1035-47c5-b0db-1f26deafba66,2023-09-18 19:19:16,59,89964.0,0,0,dating,bachelor
7e1ccebe-8215-49ff-9c58-abf299f95dfa,2024-01-19 02:27:22,13,26051.0,0,0,single,bachelor
e913ffa4-1eb2-42a0-b23f-bb1dfd3bb475,2024-02-10 14:47:34,44,65780.0,0,1,divorced,bachelor
7c67dcb8-59ef-482c-894a-02977072e5b7,2023-09-26 10:53:35,21,60553.0,0,0,single,masters
0fde1de6-6284-4e0e-879f-f013053a0162,2023-08-12 13:25:53,43,115256.0,0,0,dating,
b6a2795b-2160-4db8-a1a4-4172cc46f97f,2023-02-13 19:01:33,64,82349.0,0,1,dating,
37f38e3f-52e6-46b3-ae03-4fa0d4942bef,2023-09-18 12:30:19,60,122226.0,0,0,divorced,
aa63585d-0974-485d-a69f-b18b8dc0de6f,2022-10-28 02:50:38,23,71529.0,0,0,single,bachelor
1e325fd6-1e58-46c6-9e75-0c6412e7ba6d,2023-07-15 06:02:01,70,88368.0,0,1,divorced,masters
2d833115-bcd6-4001-b100-8384ced91431,2023-06-18 06:36:30,14,26703.0,0,0,single,masters
f4214d4d-f361-4157-bfe1-25d6a76cdb0b,2023-01-04 03:03:22,34,54999.0,1,0,single,phd
943c4dfd-dde7-498d-ac02-926a9e16192d,2024-01-20 12:07:16,53,88173.0,0,0,dating,phd
970847fa-67e5-4bc1-b2b1-fabcdcf68323,2023-05-24 01:53:32,20,60955.0,0,0,single,bachelor
7529f457-7b46-4559-8bb9-3eb6f5d27609,2023-09-02 20:31:41,35,77499.0,2,0,married,bachelor
40d60eb1-5d23-4ada-80a5-16339031803c,2023-08-01 23:52:18,44,62697.0,1,0,single,bachelor
7efcc5ce-a6ba-4adc-8dce-5077d0901b35,2022-08-09 06:32:00,45,78740.0,1,2,single,bachelor
5134dd7d-6c06-4c90-9391-64c96b3a2ac4,2023-08-20 23:37:20,65,107797.0,0,1,married,bachelor
f3e79b3d-8eb5-4ba9-8635-27117fce83ab,2023-12-23 22:35:01,20,72664.0,0,0,single,bachelor
1fd0ddc6-c9dc-44c9-8876-01a65a8858d1,2023-06-20 10:07:38,14,26137.0,0,0,single,masters
5173beb0-f671-419a-8cf8-24dadec7e1e9,2022-09-16 12:30:01,21,69154.0,0,0,single,masters
280efd69-2445-4421-937f-26b0a0cfc8e9,2023-07-14 03:32:08,17,26196.0,0,0,single,masters
cb65b5c4-3b1e-490d-af05-9b52caecf778,2022-08-06 15:43:59,42,47775.0,1,0,dating,bachelor
3592ff69-4544-4fb1-98dc-e70094b023e5,2023-02-03 07:03:52,51,65590.0,1,1,widow,bachelor
087faefe-0e74-4cd1-a408-78671cd8e384,2023-02-23 22:15:08,62,40056.0,1,1,single,basic
0ceb4da5-8b3c-4490-99bd-21e1f8621ee7,2023-01-23 16:52:03,28,73789.0,0,0,single,bachelor
48ad4d8e-0269-47eb-b4e1-bdeeda975eb0,2024-05-27 20:00:17,15,26597.0,0,0,single,bachelor
0e695363-b1e8-4542-b3e5-c9a57dbb66da,2023-03-02 00:59:55,46,67557.0,0,1,married,bachelor
3d6230e6-729e-495a-86cf-203cbc9b4a5d,2023-07-02 21:28:27,62,119678.0,0,0,single,
354a3417-879e-45a1-888d-3e6e86740481,2022-09-12 12:14:53,13,25634.0,0,0,single,masters
beca78f1-ed1d-4550-ad06-05d361e3e593,2022-08-08 04:30:00,19,65999.0,0,0,single,bachelor
dc1bd21a-db1d-44fc-8629-6a7791a5db30,2023-06-12 08:55:27,54,63179.0,1,1,married,masters
0b531fd6-4c9e-4aa9-b227-b3b04a96deb8,2023-06-05 18:17:25,52,54543.0,2,0,married,masters
6061b9b0-09b5-4187-9c3d-bd1048bd325d,2022-06-02 19:31:44,46,46255.0,1,0,dating,masters
d9f7ddcb-84ba-4081-a5e4-f83712cd8127,2023-12-14 10:33:55,45,47212.0,1,0,married,
6f416b51-ba06-4448-ab78-8fa1f87fe867,2023-01-27 19:33:12,17,26612.0,0,0,single,masters
7f95c079-6b15-4579-aac4-878d97ccf69f,2023-11-30 15:23:37,67,132137.0,0,0,dating,bachelor
d589159f-1543-4e11-b043-237e8e64504d,2022-06-19 18:36:55,39,51872.0,0,0,married,bachelor
251be468-99fd-4426-8a2c-ea2e4108190c,2023-06-20 11:37:47,15,26405.0,0,0,single,masters
9eb8120d-faeb-461e-97b9-a81a8aa94cc5,2023-12-05 19:54:54,18,25923.0,0,0,single,bachelor
be0723ac-1ed8-4f14-8c31-783a3906bb16,2022-12-15 17:20:15,22,70975.0,0,0,single,masters
6f88e98f-5468-46ef-8155-653a7ac84161,2024-05-12 06:15:34,42,51487.0,1,0,single,basic
f658943f-f7d8-431f-adc5-c24abeebdc63,2024-04-05 13:22:12,16,26737.0,0,0,single,masters
55b325ea-d79d-47a3-aa31-fa7caed98ca9,2022-05-31 03:46:39,46,91648.0,1,0,married,
ba0f7392-8be4-471e-87ad-80cef8a5d13c,2022-10-01 08:23:57,60,111342.0,0,0,married,bachelor
42c6435b-0853-482b-a051-6a58f2741b69,2023-12-26 09:24:19,50,45587.0,1,0,single,bachelor
c4d4af14-e4ce-4a0e-a86a-a4b9252f74ff,2023-09-18 18:07:27,54,125400.0,0,0,single,
5f0abfc7-e2fc-48e4-b681-39d3ca1b8f54,2023-02-17 08:43:17,20,68637.0,0,0,single,bachelor
325207f7-87a6-47b7-845d-fc0cadf97a5c,2023-03-13 05:04:03,14,26259.0,0,0,single,
81c2f520-5440-42fc-bf94-a884c911bf0c,2024-02-08 01:30:15,46,94423.0,0,1,married,bachelor
37e34b6c-422c-4099-b358-eb314c6b711b,2023-07-08 17:48:26,59,123685.0,0,0,dating,bachelor
70df3762-4e71-49b3-b30a-7108f1757685,2023-05-13 11:55:35,41,81235.0,0,1,married,bachelor
078e2d09-0e2c-4e26-98cd-66dcf20b9f43,2024-03-19 23:14:52,19,78664.0,0,0,single,bachelor
9f9b5e78-5532-4ce7-8ecc-2804070d2485,2022-10-10 08:50:20,50,56880.0,1,0,widow,bachelor
5a04062f-6118-44fd-92df-fd0cd45dee84,2023-09-30 09:27:58,64,90799.0,0,0,single,masters
cc44c2de-a2e7-4ee8-8c18-53bab6a2eaf5,2022-10-15 14:09:55,16,25931.0,0,0,single,
67c27c33-e6d9-4c54-8bda-cb2ad2db78db,2024-04-15 11:10:00,68,86552.0,0,1,single,bachelor
82b5d56d-212c-4911-800f-0958c5539c51,2023-07-15 06:12:50,47,125571.0,1,1,divorced,bachelor
b8713ba9-d338-4be4-bf53-cc9ad5c9a21d,2023-03-30 16:08:00,49,112802.0,0,0,dating,masters
7322adf9-b200-41a5-806e-01050d64f55f,2023-07-13 19:31:56,65,75408.0,0,1,dating,bachelor
8653f600-8709-4763-a6de-56ac3c8c0beb,2023-12-16 01:12:37,22,70534.0,0,0,single,bachelor
6e056525-4f26-44f5-ae7f-fe29eccc2963,2023-06-20 15:13:43,20,70130.0,0,0,single,bachelor
5e0f3b6d-2d29-48d5-86ac-5154ff883747,2023-05-10 10:44:01,13,26591.0,0,0,single,masters
65c1cc23-c73f-42fb-9474-929d948adc62,2023-12-27 15:16:19,46,105982.0,0,1,dating,bachelor
c71c8873-e0b1-4a16-b5d0-67e75f9a5a0a,2022-07-12 13:45:42,70,41813.0,0,0,single,bachelor
7f4c412a-f772-40cc-aca1-85c457505352,2022-12-31 13:06:02,21,77009.0,0,0,single,bachelor
deeba415-7d32-42a0-b344-914c4dc46323,2023-04-14 21:13:30,50,82194.0,0,1,divorced,bachelor
14789b33-3207-4ed7-a429-ed18fe43d750,2024-06-03 20:10:47,11,26591.0,0,0,single,basic
de6e33e9-b1cc-4b2b-8fdd-47c003736bf1,2024-04-19 21:57:24,15,25855.0,0,0,single,masters
d9e93a54-7b03-4c65-88fd-90cf7a506424,2022-08-04 23:19:18,47,59961.0,1,0,married,bachelor
24ede631-28ef-4f8c-9f1f-8410a32c8284,2023-10-22 03:44:57,12,26538.0,0,0,single,
054f3ead-8c9c-4936-9de4-517ba35a4b74,2023-10-24 13:42:32,33,72188.0,0,0,married,phd
17235b1a-18df-448c-b97e-021e9077c26c,2023-06-29 21:33:33,44,51326.0,0,0,dating,
b0e8f3ce-330c-40f0-92bb-5b70de6d67b8,2024-05-03 08:54:50,56,74096.0,1,1,married,bachelor
9a4f2482-c30b-4ec6-b1ff-93dc804ebef5,2023-03-01 23:10:32,48,109173.0,1,0,married,bachelor
1ab523dd-da20-4220-a54e-34f385f85897,2023-07-23 02:35:42,16,26574.0,0,0,single,
cdd47db6-a17c-43b4-88eb-3916ae0ad7df,2023-04-23 08:38:36,46,56560.0,1,0,single,phd
248787b5-a6ba-4ff7-ab16-2495ed430341,2023-11-30 07:42:39,17,25554.0,0,0,single,
a95e22d9-f5f3-45d5-8272-9593be0ec320,2023-01-04 01:28:42,66,70701.0,1,1,married,bachelor
2ab58988-a457-4266-9675-c6398e197c2c,2022-06-10 04:06:16,53,93555.0,0,0,dating,bachelor
bd16afbd-99c8-4395-a6f7-d79843de7330,2024-04-14 23:23:51,17,25535.0,0,0,single,bachelor
7e083505-e96a-4831-afe5-87494d4bbd99,2024-05-05 05:41:42,31,58996.0,0,0,single,phd
05ea2d8b-52d6-4b02-8fa9-f64ba51bf736,2024-02-13 01:15:16,59,52215.0,2,1,divorced,bachelor
314f3cb9-7341-4ab0-a00c-95a3cc4671ef,2022-10-30 13:37:12,44,101232.0,0,0,single,masters
203e70de-1092-4cac-9234-9c68224a3185,2023-03-22 01:26:47,13,25903.0,0,0,single,basic
ba82b1f1-3244-45d4-a14f-9ad9434e69bb,2023-02-02 03:48:27,50,52242.0,1,0,single,bachelor
a06f3a49-aa52-46f2-b228-68f5cf397098,2024-01-19 13:35:27,40,72472.0,1,0,single,bachelor
47e0bf49-322e-43b2-95aa-e2bc3c16d137,2023-04-07 22:37:00,65,63946.0,0,1,dating,bachelor
90fc2d16-023b-4bca-8652-3dd0434c231d,2022-09-11 21:41:17,55,107520.0,0,0,married,
ffad9611-b35e-4a21-840a-cd54253b97a1,2022-06-17 19:23:04,59,84761.0,1,1,married,bachelor
5b1353c5-a401-4211-8a48-0d5faf890256,2023-09-17 17:41:03,50,40315.0,0,0,married,
36366930-2e43-4616-84b9-43415c444f2e,2023-04-02 21:11:35,52,89553.0,0,1,married,bachelor
60ed80e2-552d-4426-9d0a-7f646a8fbd9b,2023-12-14 13:52:09,51,95846.0,0,0,married,phd
10dd57d1-a582-4376-92ee-3955385835c7,2023-08-23 10:37:04,47,60860.0,1,1,divorced,phd
d09b1c2d-52c3-46ed-8273-3c81e6c38be2,2024-04-30 08:21:01,16,26893.0,0,0,single,basic
14cfd4ae-638f-4df7-b9b1-f8d41409f0ac,2023-08-01 09:32:00,21,71144.0,0,0,single,masters
1a37d549-0302-4abc-a3c8-315be6c62cd9,2022-06-23 16:34:27,55,73006.0,1,1,married,bachelor
30da1695-bdcf-42ba-8d3f-4c84f32f8a21,2023-05-07 06:41:08,12,25991.0,0,0,single,bachelor
a7dc8152-f8f2-4588-bfb4-156cdafb919a,2024-06-05 17:46:58,34,39906.0,0,0,single,basic
5257c4fa-eecf-4929-ab14-6afc8772a407,2023-06-18 01:56:45,41,84663.0,0,1,single,bachelor
98be2c89-cd49-4f50-ab6f-ad2060811b71,2023-08-18 17:54:00,55,113635.0,0,0,married,bachelor
51226841-1706-4960-b6fd-8e14a8a521fc,2024-05-30 06:57:41,45,103866.0,0,1,married,bachelor
b4689dab-dc64-4a11-abf4-c1b8afcf2b83,2024-01-24 19:03:14,12,26703.0,0,0,single,masters
ccc4cd35-4901-42a2-8e80-1a21dc1d4521,2024-05-03 16:01:47,22,73196.0,0,0,single,bachelor
456ef3f9-7514-43af-a1f1-60cd6ea8c72b,2022-12-07 03:47:24,53,47574.0,2,1,married,bachelor
effd3546-c608-42f6-bc06-ba3779162aba,2022-12-09 18:42:16,45,65233.0,0,1,married,phd
eb3a78f6-8b87-41d9-8866-bc2b3fc5c939,2022-11-18 01:21:41,15,26275.0,0,0,single,masters
9f676556-b4ca-41f2-92df-01953ea284d6,2022-05-05 11:25:56,45,96996.0,0,1,married,phd
48b47393-aa59-4aa0-a89a-4304e2883cb0,2023-08-12 03:47:03,44,85489.0,0,1,married,bachelor
a83a99c5-ef1f-4f54-9626-35a6a88eefef,2023-06-12 00:40:42,48,56907.0,0,0,single,bachelor
ac6a87ed-262f-4a66-9e22-e974329e3da8,2023-04-25 12:40:27,51,51877.0,0,0,single,masters
b26dfba0-c580-4285-b3a0-cd699aa178ea,2022-11-17 14:53:28,58,78493.0,0,1,dating,phd
db4c18fb-01ac-4e7c-9def-05869cba4c7a,2024-05-20 09:52:23,61,81358.0,0,1,married,bachelor
9d3bf58d-ec11-448a-8d6e-ef0c65c6112d,2022-08-21 09:26:23,71,114377.0,0,0,married,masters
d27607a3-9a1d-47f4-85e2-94e16cce9946,2023-06-10 05:36:37,14,26975.0,0,0,single,basic
55b34fd7-a5fa-4ae7-a480-a4a657bcf01c,2022-09-03 22:30:47,49,69421.0,1,1,divorced,bachelor
427ed9a2-2b47-416f-8fde-c86abe3986f0,2024-05-25 12:48:16,63,93416.0,1,1,married,masters
273e337a-a21a-4404-9221-3938d58cd2fa,2022-10-02 13:17:06,45,113636.0,0,0,single,masters
2322f30e-3d29-4834-94a1-54cdf7324172,2023-03-30 14:25:50,17,25567.0,0,0,single,masters
612168a6-a54f-4ad9-abd1-e2472d6ad8ce,2022-11-19 18:24:40,46,70894.0,0,2,married,
0da238f3-acf3-46d0-84f4-192c50f4925a,2023-07-06 12:18:27,19,58191.0,0,0,single,bachelor
f0086618-3c88-42fc-9e2f-eb237b029ec2,2023-01-24 03:00:32,23,66971.0,0,0,single,bachelor
a93b9c51-9411-4041-b032-c086be4243b5,2022-12-02 09:47:05,39,78940.0,1,1,dating,bachelor
cbcb1b4c-0b6e-4cb2-92e6-42de992d5acf,2023-07-01 16:34:13,47,88922.0,1,1,dating,phd
76ec8285-3b12-4fd0-a34f-dfc529247eb5,2023-08-17 02:40:39,62,91683.0,0,0,dating,phd
dfbc63e3-18ba-4984-af8a-b39be29624b4,2023-02-16 23:11:38,38,81111.0,0,1,married,
186263ec-d5e3-4a7d-b079-fd70d8e14212,2023-06-12 16:11:58,40,114382.0,0,0,divorced,bachelor
99076b3a-4bf9-49c1-8232-52404a3b9384,2023-05-30 18:52:17,68,53457.0,0,0,widow,
c0d80efb-e6f1-4c60-ad4b-62b3736b1951,2022-07-10 02:43:50,18,25577.0,0,0,single,basic
69f247af-0cbf-4d20-a65b-8f48a0443306,2023-08-23 20:10:37,20,60774.0,0,0,single,bachelor
03758c14-bd9e-4573-a45a-6ebf998e80f3,2023-04-12 14:42:14,47,75751.0,1,1,married,masters
ad1dea9b-6898-44b9-a10f-07064b7bcf3e,2023-04-11 06:07:30,71,72570.0,1,1,widow,masters
43f66bdd-423b-4615-998a-52dde24fd94e,2024-05-12 20:50:35,57,58629.0,1,1,dating,phd
edd7efd1-ef27-4163-857b-eb4e3cdc5e54,2022-05-20 20:18:46,11,26843.0,0,0,single,bachelor
78ae2ad9-d2e1-4fa1-96f2-c101bb2b112d,2023-10-03 10:29:36,55,100083.0,0,0,dating,
0d29569d-ee68-4e22-b525-981fb9a05a4b,2023-12-19 05:06:27,69,113220.0,0,0,single,bachelor
34ad3330-ed83-4817-a1fc-2ae78b6b1f15,2023-09-17 03:27:26,47,120181.0,0,0,married,phd
0b76c319-7bf4-4769-b8af-0986131cd8a6,2023-09-14 01:20:09,38,63513.0,1,0,single,phd
66901b1c-6bec-4eb0-919e-1e3880056d98,2024-05-09 11:05:50,23,78936.0,0,0,single,bachelor
e2a41371-a91e-4683-a71a-0a7b83840a9b,2023-05-02 11:32:16,17,25513.0,0,0,single,bachelor
124459f3-f2bc-4065-b17b-2e39a998c545,2022-11-06 15:51:11,54,62070.0,1,1,single,bachelor
a8f60d66-4a44-47c0-a49c-78daf7a8b0d7,2024-05-18 15:40:27,50,118768.0,0,0,divorced,bachelor
fafa6bd6-f014-4392-8103-4ee2b944c145,2023-03-23 20:31:48,43,53769.0,1,0,single,bachelor
c2bc5226-0a86-41bb-a222-dcab1c314965,2023-08-28 10:15:41,51,91246.0,0,1,dating,masters
c12a7a7c-cd1e-4320-8d7a-c74dc71f14b2,2023-09-27 05:04:41,45,79182.0,0,1,dating,phd
2281a1be-8ce3-46ac-a8fa-013924a0799a,2023-09-03 14:17:48,58,62859.0,1,2,divorced,bachelor
dd3a53ff-23bb-4a87-b2f3-d2d03c91d214,2023-03-13 15:56:29,21,74628.0,0,0,single,bachelor
b1b20d2a-c5e3-488b-9ba3-7c9ad9dae484,2022-09-03 08:32:04,17,26306.0,0,0,single,
6df8d94e-db7e-450d-b1a8-96e5ad0cfd6e,2024-04-25 04:05:40,20,67035.0,0,0,single,masters
904cd5c5-4ac1-4695-85bf-8454c99ef4f7,2022-11-14 17:55:27,13,26976.0,0,0,single,
72fb03a2-fdd4-450f-b6bf-202bb0d61afe,2022-12-10 03:34:11,42,93832.0,0,0,married,bachelor
ee0eaa1a-6376-4829-bc92-c4dc30c6353b,2023-02-16 03:14:11,42,62717.0,1,0,married,phd
2bdbf11b-e7ec-4fd5-b593-205f9e02c970,2024-02-26 14:07:35,60,129578.0,0,0,dating,
4936630d-a42c-489d-854f-b408c662bcb4,2023-05-31 20:13:06,47,73432.0,0,1,single,phd
4f949eff-5845-4d0c-a585-cdd4154ba296,2023-04-09 16:39:44,55,58456.0,1,1,dating,bachelor
c30b091d-464a-4a8f-8387-34f889eee371,2023-05-17 07:37:27,41,105709.0,0,0,dating,bachelor
af807910-603f-4de9-b029-879c6d0687af,2023-03-08 17:30:17,48,77364.0,0,1,single,phd
1b4f0195-913a-4e16-8a5b-2369caad5771,2023-07-15 01:26:51,17,26499.0,0,0,single,
f58c8974-f173-4a69-82ca-cb8e582783c2,2022-09-30 20:54:44,45,107265.0,0,0,married,phd
fc6a77b4-5e9e-45ea-bd24-4a6060db402b,2023-02-11 02:55:06,21,82972.0,0,0,single,masters
a27aca3c-7fec-487b-ab27-2da2179d944e,2023-12-31 07:26:34,15,25700.0,0,0,single,masters
8f063e5a-5fa7-43a6-8c9e-3460cb956e72,2022-12-09 07:56:41,11,25523.0,0,0,single,masters
50bde303-7844-41f0-b798-eace165a027c,2024-02-09 18:49:34,61,69911.0,0,1,dating,bachelor
9c27c137-1f09-4462-b10d-2f133d1ed266,2023-06-24 10:53:58,22,66333.0,0,0,single,bachelor
dca6b96b-7bd4-48f5-a487-cbdada8664f7,2022-11-04 01:11:24,22,74335.0,1,0,single,bachelor
e14aa3fa-e84a-4e48-95da-f368f28bc579,2023-06-04 18:09:07,75,98498.0,0,0,married,phd
d57dbb4a-1c67-46f0-af78-de01dee59879,2022-07-26 06:22:42,68,90763.0,1,1,single,
b8131b07-ede8-46e1-9d35-b305de6058bc,2022-06-18 07:32:15,61,99913.0,0,0,dating,bachelor
83f5c13f-711b-4be1-b1ba-9ef2563ecee9,2023-03-04 23:29:38,49,80388.0,0,1,dating,masters
6a730bce-2559-404d-b796-0700871211ba,2024-03-31 12:11:08,45,47669.0,1,0,dating,masters
ae8205d8-86cc-4f18-b03d-1964ec63cb15,2022-09-14 04:29:18,22,58389.0,0,0,single,masters
c29a8b6d-7c9e-46c1-ad45-0108985949a6,2022-05-13 23:35:16,50,131306.0,0,0,single,bachelor
9ded4c6b-ead8-4bd8-97ef-35ed88fdeee4,2023-08-02 05:51:05,49,63196.0,1,1,married,masters
9986bcd7-ba75-44d8-91e8-e20931535034,2023-05-17 00:36:32,34,115266.0,0,0,married,phd
e7eeed57-15ed-4e53-9cda-ff479b355638,2022-09-03 00:48:46,21,79951.0,0,0,single,bachelor
e2ee376a-cdc8-4086-b07d-c97f28ff161d,2023-12-19 10:10:07,36,111449.0,0,0,single,bachelor
ac703808-bfeb-4bd2-a091-7e77a4dcb8c6,2022-07-14 15:35:21,15,26882.0,0,0,single,masters
b9b583f9-18af-4a12-937f-743ade126c8f,2023-05-22 09:10:26,61,63285.0,2,1,dating,bachelor
bdaef0dd-e6b9-4af2-a11b-c980a781a704,2023-08-22 01:03:23,18,26975.0,0,0,single,bachelor
01d805e2-c12d-4ddf-b0ba-a7b5fc119e9a,2023-09-24 12:21:50,60,70855.0,0,1,divorced,phd
0096a1d7-e05b-453e-babd-7da9fa4160a6,2022-07-01 05:05:57,54,120901.0,1,1,single,bachelor
