UserId,complain_count,last_order_dt,discount_purchases_count_avg,catalogue_purchases_count_avg,store_purchases_count_avg,website_purchases_count_avg,website_visit_count_avg,mobile_purchases_count_avg,mobile_visit_count_avg,marketing_company_outcome_1,marketing_company_outcome_2,marketing_company_outcome_3,marketing_company_outcome_4,marketing_company_outcome_5
98b6761c-55b2-475b-be69-8f66dcb6efb3,0,2024-06-01,2,0,4,5,8,5,9,0,0,0,0,0
6fc25706-9204-42f6-ac8c-167a2b527407,0,2024-06-25,2,3,5,6,4,15,27,0,0,1,0,0
01688df8-b284-4424-a3e0-68ca0ec23aa9,0,2024-07-05,1,0,2,0,3,1,27,1,0,0,1,1
7fc8c09c-c26d-4be2-abc1-8b624ed28ef8,0,2024-06-17,2,3,6,4,3,10,18,0,0,0,0,0
beca5469-1cdd-4fda-94c9-1412abc7160c,0,,0,10,5,7,2,-2,-3,0,0,0,0,1
07ad527a-4752-4dc1-aa17-3fdefc25cc90,2,2024-06-23,3,2,11,2,8,12,22,0,0,0,0,0
cdc9c4ad-b580-4cce-89ae-ade4a50f087b,0,2024-05-15,3,3,13,5,4,5,9,0,0,0,0,0
e871f2a8-72c9-41c9-91a4-b02c1ccdd5a3,0,2024-07-01,1,0,3,1,7,20,36,0,0,0,0,0
ba2718b3-2b50-4ae2-9305-b6c0bf8d831b,2,2024-05-20,27,6,3,4,17,48,71,0,1,1,0,1
59c1f0ad-c63c-437a-962a-8860343104b6,0,2024-06-30,2,0,1,0,7,2,49,0,0,0,0,1
be5bde79-4306-4102-a4ef-4e0883e03504,2,2024-07-09,2,0,3,2,8,17,31,0,0,0,0,0
d2233776-6089-4219-ac54-36cee4f00fdf,1,2024-05-28,1,0,2,1,7,-1,-1,0,0,0,0,0
bae6afa3-f0c2-4d1a-a4cd-a3795a418c75,1,2024-05-16,1,0,2,1,6,8,14,0,0,0,0,0
64e6e03a-e068-4d1d-b442-c5445a38d08b,0,2024-07-04,20,5,6,6,12,22,78,0,0,0,1,1
c1a49039-5fec-4152-a6b3-d6eef174d4fd,2,2024-07-01,2,0,4,1,4,16,29,0,0,0,0,0
31de591d-cde5-4f89-aae7-7a036bb1501e,1,2024-07-06,25,6,3,4,15,57,106,0,0,0,1,0
9e5fc6ab-c4b7-4e52-ab79-3386e5c306b4,1,2024-07-04,28,3,3,3,18,56,112,1,1,0,0,1
95275eed-bd8c-45ab-a1fa-5c3f09ae875b,2,2024-06-28,2,0,3,2,5,3,5,0,0,0,0,0
f4cee035-7308-419c-bb82-718951648f74,0,2024-06-13,3,0,2,1,4,3,32,1,0,0,1,1
bc28c10a-537a-4f68-9be2-60dddbcdf7ea,0,2024-07-02,3,0,2,1,4,4,28,1,1,0,0,0
11ffdb59-a66b-4c57-a62e-13d47772eb1c,1,2024-06-28,2,0,3,2,8,4,7,0,0,0,0,0
c6e1c4e4-a138-4394-9a5b-3cad860916e7,1,2024-07-01,1,5,12,7,3,8,14,1,0,0,0,0
d55ba7c8-4f57-4907-8adb-f8a7b40d5c0a,2,2024-07-01,1,0,2,1,7,7,12,0,0,0,0,0
b60240e6-8b8e-43a3-a626-26243e23bd0b,0,2024-07-02,2,0,3,1,7,14,25,0,0,0,0,0
e71ee04d-5b6e-4e72-a7d8-10c974e59017,2,2024-07-05,4,0,2,2,4,0,11,1,0,1,0,0
9cd8167f-4cd0-473a-826b-7a328371d149,0,2024-07-05,1,-1,3,-3,19,49,82,0,1,0,0,0
eec31794-b371-4f02-9d3f-58d86053a96f,0,2024-06-28,2,0,3,1,8,21,38,0,0,0,0,0
60943f43-2dcb-475d-bc25-08b4a15889c6,1,2024-06-22,1,10,8,5,3,13,23,0,0,0,0,0
c77bbb02-b7d1-48fd-849b-be6153db67b9,0,2024-06-07,2,0,3,1,9,20,36,0,0,0,0,0
9bb512ea-637e-4c15-ae19-01c2c1de145c,0,2024-06-25,2,10,5,7,6,19,34,0,0,1,0,0
5d5b285b-2258-4141-b6da-615c920a776a,0,2024-05-22,2,0,4,4,8,7,12,0,0,0,0,0
e68cfc69-5c65-4b7a-a96e-8e1aad57418f,1,2024-06-28,2,5,9,9,7,10,18,0,0,0,0,0
b09c3897-301d-4684-baba-fa5d3e4225b7,0,2024-06-05,4,1,3,4,8,8,14,0,0,0,0,0
90e9ff7f-158a-45c0-990d-010a7db7ccc6,0,,2,1,7,7,8,9,16,0,0,0,0,0
e73f274d-52ca-4ba4-b220-7988087b4616,1,2024-06-06,2,0,2,0,6,4,30,1,0,0,0,0
bf73583c-e1a6-4d09-a4be-d11f11d7f144,0,2024-06-27,1,0,2,3,9,3,5,0,0,0,0,0
353d9afe-7acd-42ca-8f25-05cd7aafa54e,0,2024-06-18,3,0,3,3,8,10,18,0,0,0,0,0
a1ae3dbc-6da8-4eb0-892c-5cfa55f131e0,0,2024-07-04,1,0,3,1,7,9,16,0,0,0,0,0
770f8d3d-17fa-4519-ac4a-7b482b520f18,0,2024-06-30,12,4,6,-2,13,32,100,0,1,0,0,0
efad266e-9432-4cc4-97bc-d33a516d1843,1,2024-05-11,1,4,7,3,1,15,27,0,0,0,0,0
1fa69834-54b6-47ad-9b28-a537b540d50f,1,2024-07-05,1,4,7,4,2,21,38,0,0,0,0,0
87687652-3c8a-40d4-905c-a4d7caf5c724,1,2024-06-30,3,2,8,7,4,-2,-3,0,0,0,0,0
795e9f95-4383-4220-b401-a93d665dbb33,0,2024-06-26,5,0,1,0,8,2,6,1,1,1,0,0
3b0ecd14-dee2-468f-ba75-df98cc89c18a,0,2024-06-26,2,0,1,1,2,2,34,0,0,1,0,1
21f48b7b-e970-4d39-b80f-9f30fb120bac,0,2024-06-27,1,0,3,2,7,9,16,0,0,0,0,0
7c207f2f-b744-4df8-8258-c23e061ddf1f,0,2024-06-01,0,0,0,0,1,3,18,0,1,0,1,0
1cd89d3f-c8e2-4dea-ae6a-e69176ce30fc,2,2024-06-29,1,0,3,1,4,9,16,0,0,0,0,0
81218589-2e11-49d3-ab12-9c9eea131d06,0,2024-07-04,1,0,3,0,4,1,1,0,0,0,0,0
666e6236-a979-420a-be78-c06672756ad1,1,2024-06-25,3,2,5,3,15,16,85,1,0,0,0,1
39b1ba9e-a2a4-4c3b-862a-f891c8c9f1de,0,2024-07-06,1,6,11,6,3,10,18,0,0,0,0,0
1b9a1f6b-6d50-456b-8ca9-83e374fd7173,1,2024-06-27,0,2,6,-1,18,26,77,1,1,1,0,0
44f62a38-a505-4e7d-b280-264c045474ad,0,2024-06-16,6,1,7,7,7,3,5,0,0,0,0,0
f5efa3d6-1697-4915-94b7-f8a87fb70bee,1,2024-06-25,1,0,3,1,4,6,11,0,0,0,0,0
9ed03660-7d2d-4ec9-b5c3-88773206a74a,1,2024-05-26,1,0,0,0,3,0,21,0,0,0,0,0
01cf45a6-ba95-40c2-b055-1241aad9d1d9,0,2024-07-01,2,0,2,1,5,2,18,0,0,1,0,0
7d27cc66-7abe-41e6-97db-5f6bda335539,0,2024-06-09,6,2,6,7,7,5,9,1,0,0,0,0
b3ce5b89-46ae-4fdc-bdea-e6481652a6f8,0,2024-05-26,5,4,5,4,12,10,62,1,0,0,0,1
a09de814-e1cc-4230-8d2c-415d28fc7152,0,2024-07-03,4,1,4,3,6,20,36,0,0,0,0,0
6f98bcde-17a4-4601-b467-61d00a33c01a,2,2024-05-16,1,1,3,1,4,11,20,0,0,0,0,0
5257c4fa-eecf-4929-ab14-6afc8772a407,1,2024-06-04,7,2,12,10,7,11,20,0,0,0,0,0
bd9faa67-9cd2-47ad-ad6a-e78d4a92b00a,2,2024-06-03,1,1,2,1,8,14,25,0,0,0,0,0
cf51fdc5-89a8-4cf4-9a68-06c80fdc0e1a,2,2024-06-10,1,11,9,3,1,2,3,0,0,0,0,0
5bd1f0c7-25c6-4eb5-b8cf-65639adf6cb5,0,2024-05-14,5,3,12,8,5,4,7,0,0,0,1,0
11bc28ac-b20d-4dea-8337-13d1c5934e39,0,2024-07-01,1,1,4,4,6,16,29,0,0,0,0,0
ee657fd4-604c-483b-bc8b-cddf16ebb25b,0,2024-07-07,3,6,4,-1,17,36,77,0,1,1,1,0
15661aaa-dc87-48eb-af7d-c5dc1553157b,0,2024-07-04,3,5,11,11,5,9,16,0,0,0,0,0
4f39e209-c39e-4525-9759-6926bebd46e4,0,2024-06-30,4,3,12,5,4,-1,-1,0,0,0,0,0
fcc1b84a-2f1e-4e1a-a4f1-fc273237a614,0,2024-06-27,4,1,3,8,15,43,64,1,0,1,1,0
efc953ca-6536-4e10-839e-d4ba3e7fde20,0,2024-07-03,2,0,2,0,2,5,41,0,0,0,1,0
4f860b3d-c6a0-45f8-ba52-41dca7a5ec39,0,2024-06-13,5,3,6,5,5,13,23,0,0,0,0,0
5a2d348e-6fec-4138-9ce8-f2acd90103cc,0,2024-06-30,1,1,2,2,7,16,29,0,0,0,0,0
e1a9af71-aa4e-4989-a699-7b6a4cde2310,0,2024-07-01,6,3,4,-2,16,55,97,1,0,1,1,1
4d63b7ba-ef42-4077-a36b-3d1351eec7e6,2,2024-07-01,1,6,8,4,2,0,0,0,0,0,0,1
443d806e-b185-43bb-925d-2ef987e02eb2,0,2024-06-07,1,0,2,1,7,-2,-3,0,0,0,0,0
716de68f-dc9a-4b64-943a-837176b3eae8,1,2024-06-19,0,0,2,0,0,3,29,0,0,1,0,1
b8ddb33d-ec33-4529-a126-f45ceb8815e9,0,2024-07-02,2,5,10,3,6,19,34,0,0,0,0,0
89fdba2a-d596-4f22-96f1-e42325e82965,0,2024-05-21,4,0,1,0,3,2,30,1,1,0,0,1
207d2c4e-a47e-4de0-b4da-4761f5f031c4,0,2024-05-31,1,11,4,2,1,8,14,0,0,0,0,0
186263ec-d5e3-4a7d-b079-fd70d8e14212,1,2024-07-04,1,7,12,7,3,-1,-1,0,0,0,0,0
9003058c-a35f-4283-9429-83eb1fbfab41,0,2024-05-30,2,5,11,9,5,18,33,0,0,0,0,0
7be4ce32-8a02-4f71-ac56-8c1d6fbd67bd,0,2024-07-05,1,2,5,3,2,21,38,0,0,0,0,0
b3d2c850-03ac-4962-ac10-12e76857b284,2,2024-06-25,20,6,6,7,8,25,99,0,0,0,1,0
b212cb15-93dc-4d65-9703-45b7e445295f,0,2024-07-01,2,3,7,11,8,-1,-1,0,0,0,0,0
ab35720a-869e-498a-9771-9b022ebc7d5b,1,2024-06-01,2,0,3,2,7,1,1,0,0,0,0,0
64880c86-8f53-4994-8dd6-f76b915071ca,2,2024-06-30,26,7,5,-2,9,57,68,0,0,0,1,0
4aef1eef-ac7d-4535-8d6f-7fb3dfc3ddc3,0,2024-07-04,2,7,4,9,16,16,84,1,1,1,1,1
1edac290-0a8b-4c4e-abfd-b4367538f49a,1,2024-05-19,1,6,12,4,1,13,23,0,0,0,0,0
d5d27ad9-3cce-4591-8dd5-6cc7c53b633f,1,2024-07-04,2,0,4,2,5,11,20,0,0,0,0,0
f182baf8-edc9-459e-8d33-eedfe46e286a,0,2024-07-04,1,4,7,3,1,10,18,0,0,0,0,0
12d1b5f5-b193-495f-b3ba-96fd19fe8be8,1,2024-05-20,3,0,0,1,1,3,37,1,1,0,1,1
d586b7f0-a565-46ee-84d9-306607873989,1,2024-05-31,3,3,13,6,4,15,27,0,0,0,0,0
b3612413-9d3d-4412-a260-27f5f60f5796,0,2024-06-28,5,1,6,7,8,19,34,0,0,0,0,0
5870ef22-5bbd-4001-b194-f613f5c21a66,0,2024-05-26,2,1,2,1,4,15,27,0,0,0,0,0
1c648a8b-0b63-4452-b7e4-65f04907de9d,0,2024-06-29,3,0,4,3,8,14,25,0,0,0,0,0
6ee3f1d4-b27d-4786-8d3b-1079acff08f0,1,2024-07-01,3,4,8,11,8,5,9,0,0,0,0,0
c05044e1-581a-45f9-a1b6-4d7df44839a9,0,2024-06-18,1,10,13,5,3,19,34,0,0,0,0,0
fa2b7ab7-63e8-4811-8449-1c97ddc27016,2,2024-07-07,5,0,0,2,1,5,15,0,1,0,0,1
558ee3ec-6b3f-4f00-b2fc-59e13bf55bc4,1,2024-06-26,1,6,8,11,4,3,5,0,0,0,0,1
458f2b63-4f97-4d94-a147-4439b20556f6,2,2024-07-06,3,0,0,0,2,3,4,0,1,0,0,0
c99337d1-94c7-426d-8fe5-0a401b66bd6b,1,2024-07-02,2,1,2,1,7,8,14,0,0,1,0,0
75306a06-1d87-481a-b3e4-c9c3e116252f,0,2024-07-08,2,3,3,7,7,9,16,0,0,1,0,0
77de6914-0eb6-4331-a39b-577289384a77,2,2024-07-08,4,0,2,0,3,5,22,0,0,0,0,0
8ac3079e-7417-4119-9d46-dfc10c9921e8,0,2024-05-29,4,1,4,2,6,5,9,0,0,0,0,0
86e6000a-227b-4783-9770-58ba39ecd333,0,2024-06-12,2,0,2,0,2,5,24,0,0,0,0,0
c3595475-3927-462c-bebc-af949366fe1a,0,2024-05-18,4,0,0,0,7,0,35,0,0,0,1,0
3209e88f-148c-4d42-8378-b60b3ac2e748,0,2024-07-06,5,0,1,2,6,3,19,1,1,1,0,0
5f76ce1e-75ec-478c-a946-51e1fef65e18,0,2024-06-10,1,3,13,5,3,15,27,0,0,0,0,0
743b488c-1661-408e-9f64-6b4e05eeb0ea,1,2024-06-02,1,7,12,5,2,5,9,1,0,0,0,0
58cbb7a7-37e5-4e23-be41-8df5aed4984d,1,2024-06-27,0,0,0,0,2,0,41,0,1,1,0,1
dfb9f89f-a158-48e7-993d-6377b9c257f5,0,2024-07-02,0,9,10,7,4,2,3,1,0,0,1,1
7d4ba330-bf11-4338-8f54-082b4f0e8d05,1,2024-07-02,4,0,1,0,5,4,14,1,1,1,1,1
b951bcc3-efb5-49b8-a4fa-3ac02cae1bed,0,2024-06-12,2,2,4,8,8,13,23,0,0,0,0,0
496fd6a5-ec7f-4596-a9a5-6387e54ab5f4,1,2024-07-06,4,4,10,4,3,12,22,0,0,0,0,0
19e75e1a-0c58-4fe6-84f4-08a74fb4122c,0,2024-07-01,1,1,4,1,3,2,3,0,0,0,0,0
bced53a3-465d-4d06-9242-7233f559ef13,1,2024-06-15,2,3,6,7,4,12,22,0,0,0,0,0
11ae36c9-7f41-4233-b626-06f20c7fc472,1,2024-07-03,3,1,7,3,4,6,11,0,0,0,0,0
1ab523dd-da20-4220-a54e-34f385f85897,2,2024-07-02,2,0,1,1,0,5,16,1,0,0,0,1
ec84840f-fd2c-4744-8a90-dfdbda9650b9,1,2024-06-26,1,2,4,4,4,12,22,0,0,0,0,0
6f743a07-2275-407e-8157-4eaf7dd06920,1,2024-06-28,3,1,5,4,7,16,29,0,0,0,0,0
47cdbd1b-e50a-4844-81a7-dd8c76c52d9c,2,2024-07-03,1,5,12,6,3,5,9,0,0,0,0,0
c7c268d6-7f47-481b-896e-734302b7efef,1,2024-06-27,1,0,2,1,7,3,11,0,0,1,1,0
5d22d88b-71ea-4272-a1a5-0e8689a707ab,1,2024-07-04,2,1,3,4,7,8,14,0,0,0,0,0
cc5f0248-fb2e-46dc-94a0-2627f5d5f51e,0,2024-06-26,4,9,11,6,5,3,5,0,0,0,0,0
761206a9-e315-40b9-a5a5-ced62b406dba,1,2024-06-28,4,0,0,2,4,5,22,1,0,0,0,0
8209c2b9-4416-4a6e-a0a3-14b15a8cfb8b,1,2024-06-29,4,1,3,3,5,-1,-1,0,0,0,0,0
bf90cd37-2c04-4889-8e69-56b96fddab3f,0,2024-07-03,2,2,10,11,7,5,9,0,0,0,1,0
6fc2e4a1-2ad2-4661-a89f-103c0c038a76,1,2024-05-28,5,0,1,0,1,1,36,1,1,0,1,1
b684a6a3-2a1b-4ffc-8939-70a8ddc53389,2,2024-06-25,29,2,6,-2,8,27,88,1,0,0,0,1
2a632f87-23fd-41b7-a78f-367a166ca365,0,2024-05-19,3,4,9,10,7,-2,-3,0,0,0,0,0
2e32343a-fc42-4c26-b584-b0d6b46a6f9f,0,2024-05-13,5,0,0,1,3,0,14,0,1,1,1,0
aa790f60-8414-45da-8303-b241cf993bbb,0,2024-05-27,8,4,6,10,8,8,14,1,0,0,1,0
f0086618-3c88-42fc-9e2f-eb237b029ec2,0,2024-06-30,18,5,3,1,16,11,74,1,0,1,0,1
0ffc7315-2c3e-4ed9-97e5-9b004b253c3f,0,2024-07-04,1,1,2,1,9,0,0,0,0,1,0,0
530696a9-b15c-49b7-bfd9-0f61a1feb4a2,1,2024-06-28,2,1,4,2,7,0,0,0,0,0,0,0
d568dff7-ee62-4340-bc54-ee0361a83a64,0,2024-06-05,5,3,5,11,6,21,38,0,0,0,0,0
7a77a421-1ba9-4549-bd8d-c3e03cac17a9,0,2024-06-29,14,0,3,1,13,35,82,1,0,0,0,1
044f47ba-8c67-4de4-a15e-03db95843d6d,1,2024-05-18,5,0,1,2,7,3,25,1,1,1,0,0
5bb020c8-5445-4d30-9f48-3162b1745e3a,2,2024-07-03,28,-1,4,8,8,34,91,0,1,1,1,0
0ef9407c-4481-41a5-9da9-00341d9a654c,0,2024-07-02,2,1,8,3,4,5,9,0,0,0,1,0
59dc62f2-32fe-4d67-b1d9-a8ad755e770d,1,2024-06-29,1,5,8,7,4,13,23,0,0,0,0,0
e0eefeaa-d180-4f6d-be64-126635a3af79,0,2024-06-26,1,1,7,9,6,21,38,0,0,0,1,0
d737875f-0e76-4bd4-9431-c0748e8de98c,0,,2,0,4,2,5,16,29,0,0,0,0,0
b38749c9-2201-4e65-9025-8040dc519e9e,0,2024-06-02,3,10,4,8,7,9,16,0,0,0,0,0
57d6595b-7e57-4d5d-ae26-f672d11fa0d5,2,2024-05-13,1,0,3,1,6,16,29,0,0,0,0,0
2591f73a-953a-45b6-8a92-a47827fa71a6,0,2024-06-14,5,2,8,9,7,20,36,0,0,0,1,0
f47f5311-861d-4eeb-b7e0-a0c7706d9271,1,2024-07-09,3,0,4,2,8,-2,-3,0,0,0,0,0
fb1879f8-398f-4c6a-9f17-75a8edebebad,1,2024-06-01,0,0,2,1,8,3,33,0,0,1,1,0
8419f046-9a8e-4ec2-89a5-12e56f618f23,0,2024-07-07,4,0,4,2,5,7,12,0,0,0,0,0
e29b4d88-bb71-4238-b55d-629b038c282d,0,2024-06-28,3,0,1,2,0,3,8,0,0,0,1,1
71f99d2f-1192-46b3-af7c-9a21ab627de7,0,2024-06-25,4,3,6,4,4,11,20,0,0,0,0,0
e57a3e63-f3b2-469e-99ae-dcd7c6b30d6c,0,2024-06-14,1,11,11,9,5,6,11,0,0,0,0,0
5bbdddc3-0f33-4720-a45d-b31e5b7c2536,2,2024-07-01,18,3,5,8,17,47,109,0,1,1,1,0
0d0c4a11-9752-4741-bc20-98ddc8ca2632,0,2024-07-04,3,0,4,2,6,10,18,0,0,0,0,0
0a96a782-3785-49a2-a07c-8fb3ea5b29ce,0,2024-06-20,1,0,3,1,7,3,5,0,0,0,0,0
72991a78-613e-4b2c-9d6e-ba3dc7e80bcf,0,2024-06-29,0,0,2,0,4,5,3,0,1,1,1,1
981aefa1-66d9-4edf-9d7f-1c3e63684493,2,2024-06-28,5,3,12,6,4,7,12,0,0,0,0,0
edd7efd1-ef27-4163-857b-eb4e3cdc5e54,0,2024-07-02,3,0,2,2,2,1,24,0,0,0,0,1
10622459-8686-43c4-a977-88a7da004d30,0,2024-07-04,5,0,2,0,0,0,33,1,1,1,0,1
a98abd98-80a8-4fb1-a22e-2de1109925fe,0,2024-07-08,1,6,7,5,2,15,27,0,1,1,0,1
0548e636-4c21-4ade-9ea6-b059d2bd4320,1,2024-06-28,1,0,3,1,6,18,33,0,0,0,0,0
dd7fd210-f3b6-4b30-9f8a-35af084f24d3,0,2024-05-11,5,2,6,6,7,11,20,0,0,0,0,0
ee022c6c-655c-4921-97d1-21b6040b6d6c,0,2024-07-06,1,0,1,2,7,0,41,0,0,0,0,1
83471ca5-e9e5-4698-9323-43a9944523e6,2,2024-06-23,1,0,4,2,4,19,34,0,0,0,0,0
3ee96101-2c2a-413e-9059-7b1cd994052a,0,2024-07-01,2,1,7,4,5,17,31,0,0,0,0,0
81868dfa-dc0b-441d-891a-ac32b8438aa7,2,2024-05-17,1,1,4,1,3,13,23,0,0,0,0,0
354a3417-879e-45a1-888d-3e6e86740481,1,2024-07-06,1,0,1,1,5,3,29,0,0,1,0,1
0a4ff5ab-1963-4189-b5a9-ffac36a50376,0,2024-06-11,1,1,3,2,3,9,16,0,0,0,0,0
7de9dc22-9a78-4608-bb03-79f28953d186,0,2024-06-15,1,2,4,8,7,16,29,0,0,0,0,0
071ccc4e-79fd-4e7c-9c54-6abf26ab74db,0,2024-07-06,1,5,10,6,3,10,18,0,0,0,1,0
b8b0879b-e93e-4ecf-9d04-c1087c372e7c,0,2024-05-23,1,0,2,1,6,18,33,0,0,1,0,0
63e4a6d3-53cc-49d5-82fb-4eb76b14a8f9,1,2024-06-25,2,0,2,2,6,0,3,0,0,0,0,0
e844006b-ce63-4c1e-99e8-924bd36a65c7,0,2024-05-11,1,0,0,2,8,1,8,0,0,0,1,0
9eb3385a-d0ff-4ca9-99f5-4c5b9b0ade6e,0,2024-06-27,5,0,0,0,2,4,34,0,0,0,1,0
a72dfb29-6e4f-4182-82d0-cb9636f8f9e6,0,,23,3,6,7,7,58,100,0,0,1,0,0
40fb9be3-fe89-48ae-a371-dca8c6d1253f,0,2024-05-22,5,2,5,4,7,10,18,0,0,0,0,0
aa201dd0-5bf2-41ca-801f-872c4a074420,0,2024-06-26,1,1,3,4,8,-2,-3,0,0,0,0,0
4c7fc6ed-c628-4f0c-84d1-56a19a416262,1,2024-07-01,13,1,5,8,9,14,113,1,0,0,1,1
3a8b1340-a133-4285-b0aa-4740075f5037,0,2024-07-02,1,2,5,2,2,-1,-1,0,0,0,0,0
f5e9819a-aa26-4858-b8ed-bd6494c0cbc2,0,2024-07-02,11,3,7,8,7,19,34,0,0,0,1,0
1553734d-3694-4280-9e59-59bc14b78063,1,2024-07-05,1,1,4,1,1,0,0,0,0,0,0,0
5695b6a1-fd02-49dd-a272-4176f6a4bb99,0,2024-07-05,1,0,1,2,8,5,45,0,1,1,1,1
a300c8a3-6280-4a59-8c89-be4212a4eb26,0,2024-06-02,5,3,8,10,8,7,12,0,0,0,0,0
fe1dde86-2d3d-45ea-bcbe-c862b45061ec,0,,6,2,8,8,8,21,38,0,0,0,0,0
0bb2d78a-a5bb-48a8-84b8-7ea548f74f26,1,2024-07-01,2,4,6,9,5,9,16,0,0,0,0,0
a97eab34-b2b6-4143-ad32-0c70e94a6bf8,0,2024-07-04,3,0,3,3,7,21,38,0,0,0,0,0
d8d547e5-b417-4e7d-8f18-82cc04a49367,0,2024-07-02,20,0,4,-3,12,26,103,1,0,0,1,0
8f7bb9a5-9098-4fed-8b26-e3eeaae93d78,0,2024-07-02,4,3,13,6,9,8,14,0,0,1,0,0
8f8de938-6162-4e89-bc46-39a0e3ad5243,2,2024-07-04,11,4,10,3,8,18,33,0,0,0,1,0
de782776-53d2-4dee-90f5-d12e26a6cc15,2,2024-06-28,1,10,4,3,2,14,25,1,0,0,1,1
b389cee6-9ffd-4ea6-924f-79a6db994987,0,2024-06-26,16,4,5,6,18,21,110,1,1,1,1,1
d6017dcd-1682-48db-b034-be4d010655db,1,2024-06-25,4,4,13,7,5,4,7,0,0,0,1,0
5e396878-303c-41b9-bef8-94dc3e2a275b,2,2024-06-27,15,1,6,2,18,47,72,0,1,1,0,1
69d41aa9-26b6-4cf6-b05d-60fc951bafc1,1,2024-06-28,2,2,10,3,3,18,33,0,0,0,0,0
e3f98848-e0dc-4a06-9718-1b1e455d7202,0,2024-06-15,2,2,9,5,6,10,18,0,0,0,0,0
4d51ef3f-d2d5-494f-ad2e-da72d5d019ae,0,2024-05-16,6,7,9,5,4,14,25,0,0,0,0,0
fc12e8d5-01a5-4a17-8293-33f05a541e6e,1,2024-06-04,3,0,1,0,0,1,38,1,1,0,1,0
11cc4901-1eef-470a-b11a-aca0563c303c,0,2024-07-03,1,10,6,2,1,4,7,0,0,0,0,0
6a730bce-2559-404d-b796-0700871211ba,1,2024-07-05,3,1,2,4,9,10,18,0,0,0,0,0
1012cbed-eb97-4701-91a7-ee5f508e5fbe,0,2024-07-02,1,9,13,3,1,16,29,0,0,0,0,1
369c7950-7cef-435b-a4d3-284b446fc26a,0,2024-06-24,2,1,3,2,6,7,12,0,0,0,0,0
84220497-107d-4ba1-9d4d-4ff4093b450e,2,2024-06-26,0,7,6,4,1,-2,-3,1,0,1,0,1
e346f25a-2e94-40a1-9e92-9ed7b7d95b31,1,2024-05-20,15,0,0,0,20,8,14,0,0,0,0,0
c15d5c7b-401f-4f7c-8f43-96bc2c77056d,0,2024-06-28,6,1,6,4,6,10,18,0,0,0,0,0
bc524713-10bb-4a6e-a77a-1c90545aa8cc,0,2024-07-03,1,1,3,1,6,14,25,0,0,0,0,0
24ede631-28ef-4f8c-9f1f-8410a32c8284,0,2024-06-21,3,0,1,0,0,0,35,0,0,0,1,0
3d1ce144-336e-4f6e-9312-2a930760aa5c,1,2024-05-31,1,0,0,2,8,3,20,1,1,1,1,0
0a793bb2-3fce-438e-a566-196f2db9c952,0,2024-06-26,3,2,8,6,5,6,11,0,0,0,0,0
6df1c195-b391-4711-9ba8-20c33b97529c,0,2024-07-06,2,0,3,1,3,17,31,0,0,0,0,0
4964fadb-2c61-4469-9715-10f208d9c3a5,0,2024-06-27,2,0,3,1,6,21,38,0,0,0,0,0
893c414c-a393-48ef-8f29-a5e81c687dda,0,2024-06-25,2,0,3,2,7,0,0,0,0,0,0,0
44efb733-a9ff-4d5c-881a-afa5d8ef6b41,0,2024-07-02,1,1,3,1,4,15,27,0,0,0,0,0
95facdc8-9497-4e64-a214-d07692c9f571,1,2024-07-06,3,2,12,11,7,-1,-1,0,0,0,0,0
bc0359e4-13a3-46e6-93b0-2917b04e278a,0,2024-07-03,5,0,1,1,3,5,6,0,1,0,0,0
71b7f0dc-5b02-456a-8455-4845847cc852,0,2024-06-04,5,0,1,2,0,2,48,1,1,1,0,1
b844b103-ecc3-427d-b152-578869641539,0,2024-07-01,26,-1,3,4,19,37,83,1,1,0,1,0
4e3ac986-ae0b-426f-be33-cdd7c4a7e5ba,2,2024-06-26,1,3,5,5,3,10,18,0,0,0,0,0
b1b20d2a-c5e3-488b-9ba3-7c9ad9dae484,1,2024-06-04,4,0,0,2,4,0,24,0,1,0,1,0
5e0f3b6d-2d29-48d5-86ac-5154ff883747,1,2024-06-17,5,0,1,2,7,0,33,1,0,0,0,0
90fc2d16-023b-4bca-8652-3dd0434c231d,2,2024-07-08,1,4,7,4,1,-2,-3,0,0,0,0,0
a30f247d-07e8-4e0d-945d-069aaae799d0,1,2024-06-26,2,1,6,3,5,13,23,0,0,0,0,0
775d1525-74c5-4532-b863-0e41016b4770,1,2024-07-06,2,0,3,2,6,9,16,0,0,0,0,0
a5f9d581-3f98-43ad-9e26-aa7fabb4cd01,0,2024-07-05,1,0,3,0,4,12,22,0,0,0,0,0
648b6f4f-d170-4a65-ad96-02c607595747,0,2024-07-04,1,2,8,4,4,12,22,0,0,0,0,0
8a796718-caeb-4591-a0d7-a5c402664fd0,0,2024-05-29,1,2,2,3,8,11,20,0,0,0,0,0
d810c9f3-a23e-466a-badb-821f13049ede,0,2024-05-31,2,1,5,6,7,19,34,0,0,0,0,0
29bbec32-6160-4a19-9606-f83337c8115b,0,2024-06-25,9,2,10,5,6,2,3,0,0,0,0,0
1ea0a549-a6c0-42e7-a2e3-cb2552bf0707,0,2024-05-17,1,7,10,7,3,9,16,1,0,1,0,0
78da266b-4a7b-4cfa-9162-d86bfd304a9b,0,2024-05-17,2,0,3,2,5,19,34,0,0,0,0,0
25373694-f7ed-44a6-82de-b6a53b8c9039,0,2024-06-27,1,1,2,1,7,14,25,0,0,1,0,0
